ProduktID;Datum;PLZ;Einheiten;Umsatz;Land
435;2008-05-17;V6Z;1;1679,7375;Kanada
993;2008-05-17;T2L;1;346,4475;Kanada
1444;2008-05-17;V5W;1;112,77;Kanada
2381;2008-05-18;T2L;1;629,9475;Kanada
2354;2008-05-18;R2K;1;314,9475;Kanada
1191;2008-05-18;T5K;1;265,0725;Kanada
660;2008-05-18;R2K;1;707,7;Kanada
2086;2008-05-18;T2C;1;230,9475;Kanada
611;2008-05-18;R3B;1;1495,9875;Kanada
2212;2008-05-18;L5T;1;89,1975;Kanada
2389;2008-05-18;L5T;1;796,95;Kanada
277;2008-05-18;L5R;1;734,7375;Kanada
396;2008-05-18;M4X;1;945,2625;Kanada
907;2008-05-18;M4V;1;593,1975;Kanada
2213;2008-05-18;L5T;1;89,1975;Kanada
2376;2008-05-18;M4P;1;671,9475;Kanada
445;2008-05-18;L5P;1;938,7;Kanada
641;2008-05-18;R3G;1;850,7625;Kanada
1182;2008-05-18;M4E;1;157,4475;Kanada
2332;2008-05-18;L5N;1;488,1975;Kanada
1223;2008-05-18;M4E;1;383,1975;Kanada
2412;2008-05-18;L5T;2;194,145;Kanada
604;2008-05-18;R3C;1;525,7875;Kanada
927;2008-05-18;M5X;1;472,4475;Kanada
1226;2008-05-18;L5J;1;566,9475;Kanada
1912;2008-05-18;R3G;1;320,1975;Kanada
604;2008-05-19;M5R;1;525,7875;Kanada
990;2008-05-19;H4X;1;451,4475;Kanada
2054;2008-05-19;M4T;1;577,4475;Kanada
2219;2008-05-19;H3A;1;144,3225;Kanada
1178;2008-05-19;R3H;1;587,9475;Kanada
2045;2008-05-19;K1R;1;461,9475;Kanada
1124;2008-05-19;R3N;1;671,9475;Kanada
510;2008-05-19;M4V;1;938,9625;Kanada
1186;2008-05-19;R3H;1;383,1975;Kanada
2218;2008-05-19;H3A;1;144,3225;Kanada
409;2008-05-19;M4Y;1;966,525;Kanada
906;2008-05-19;L4Y;1;440,9475;Kanada
1170;2008-05-19;R3N;1;467,1975;Kanada
1170;2008-05-19;L4Y;1;467,1975;Kanada
1175;2008-05-19;R3B;1;603,6975;Kanada
1187;2008-05-19;K2P;1;456,6975;Kanada
635;2008-05-19;T6V;1;916,3875;Kanada
1223;2008-05-19;T3C;1;383,1975;Kanada
1484;2008-05-19;V6A;1;89,145;Kanada
1576;2008-05-19;V5V;1;225,645;Kanada
2385;2008-05-19;T5B;1;775,95;Kanada
660;2008-05-19;V6Z;1;707,7;Kanada
1640;2008-05-19;T2J;1;398,895;Kanada
1995;2008-05-19;T6J;1;417,3225;Kanada
1017;2008-05-19;T6V;1;288,6975;Kanada
2045;2008-05-19;T6V;1;461,9475;Kanada
952;2008-05-19;R2G;1;283,4475;Kanada
1483;2008-05-19;V6A;1;89,145;Kanada
2055;2008-05-19;V7Y;1;582,6975;Kanada
684;2008-05-20;T5Y;1;876,4875;Kanada
635;2008-05-20;T6E;1;916,3875;Kanada
691;2008-05-20;T6T;1;415,5375;Kanada
976;2008-05-20;R2K;1;346,4475;Kanada
641;2008-05-20;T5V;1;850,7625;Kanada
993;2008-05-20;T6E;1;362,1975;Kanada
913;2008-05-20;T6G;1;388,4475;Kanada
670;2008-05-20;M4V;1;942,6375;Kanada
396;2008-05-20;M4V;1;945,2625;Kanada
1907;2008-05-20;L5N;1;997,4475;Kanada
675;2008-05-20;K1N;1;655,2;Kanada
930;2008-05-20;L5N;1;551,1975;Kanada
499;2008-05-20;H1B;1;978,8625;Kanada
551;2008-05-20;K2P;1;955,7625;Kanada
445;2008-05-21;M4V;1;938,7;Kanada
2169;2008-05-22;H1B;1;524,9475;Kanada
1170;2008-05-22;H1G;1;467,1975;Kanada
660;2008-05-22;K1R;1;707,7;Kanada
1129;2008-05-22;M4Y;1;446,1975;Kanada
1231;2008-05-22;R3B;1;761,1975;Kanada
1124;2008-05-22;M4V;1;682,4475;Kanada
2054;2008-05-22;R3B;1;577,4475;Kanada
2354;2008-05-22;R3V;1;314,9475;Kanada
2054;2008-05-22;R3V;1;577,4475;Kanada
2055;2008-05-22;R3G;1;582,6975;Kanada
2045;2008-05-22;T3P;1;461,9475;Kanada
1223;2008-05-22;T6J;1;383,1975;Kanada
2055;2008-05-22;T6W;1;582,6975;Kanada
1191;2008-05-22;V7Y;1;257,1975;Kanada
2045;2008-05-22;T6T;1;461,9475;Kanada
2053;2008-05-22;V6T;1;338,5725;Kanada
2269;2008-05-22;T2G;1;314,9475;Kanada
1053;2008-05-23;T5H;1;272,9475;Kanada
660;2008-05-23;V7Y;1;707,7;Kanada
927;2008-05-23;V6T;1;472,4475;Kanada
2054;2008-05-23;T5X;1;577,4475;Kanada
906;2008-05-23;V6G;1;419,9475;Kanada
1178;2008-05-23;T2X;1;587,9475;Kanada
1186;2008-05-23;T6G;1;383,1975;Kanada
2056;2008-05-23;T5V;1;335,9475;Kanada
2255;2008-05-23;T5N;1;56,6475;Kanada
770;2008-05-23;T2C;1;286,0725;Kanada
927;2008-05-23;T2C;1;472,4475;Kanada
965;2008-05-23;T6E;1;503,9475;Kanada
2355;2008-05-23;V6S;1;582,6975;Kanada
791;2008-05-23;V5V;1;68,1975;Kanada
2055;2008-05-23;T6S;1;582,6975;Kanada
2389;2008-05-23;T6S;1;870,45;Kanada
769;2008-05-23;T2C;1;286,0725;Kanada
804;2008-05-23;T2C;1;167,9475;Kanada
1000;2008-05-23;V6C;1;102,3225;Kanada
1228;2008-05-23;T6E;1;139,0725;Kanada
2254;2008-05-23;T5N;1;56,6475;Kanada
2355;2008-05-23;V6R;1;582,6975;Kanada
981;2008-05-23;V5V;1;162,6975;Kanada
435;2008-05-23;R2G;1;1679,7375;Kanada
922;2008-05-23;R2M;1;488,1975;Kanada
992;2008-05-23;T6B;1;299,1975;Kanada
2099;2008-05-23;R2G;1;409,4475;Kanada
792;2008-05-23;V5V;1;68,1975;Kanada
993;2008-05-23;M6H;1;362,1975;Kanada
1097;2008-05-23;R3V;1;309,6975;Kanada
1129;2008-05-23;R3V;1;446,1975;Kanada
1106;2008-05-23;M4N;1;251,9475;Kanada
2055;2008-05-23;R3A;1;593,1975;Kanada
1098;2008-05-23;R3V;1;309,6975;Kanada
1170;2008-05-23;R3B;1;467,1975;Kanada
1175;2008-05-23;M6S;1;603,6975;Kanada
1995;2008-05-23;L5P;1;417,3225;Kanada
2332;2008-05-23;H1G;1;482,9475;Kanada
2359;2008-05-23;M5P;1;461,9475;Kanada
650;2008-05-23;M5L;1;515,2875;Kanada
2055;2008-05-23;M4V;1;582,6975;Kanada
760;2008-05-23;L5N;1;157,4475;Kanada
759;2008-05-23;L5N;1;157,4475;Kanada
1105;2008-05-23;M4N;1;251,9475;Kanada
1186;2008-05-23;R3B;1;383,1975;Kanada
2120;2008-05-23;H1B;1;551,1975;Kanada
993;2008-05-23;H1B;1;346,4475;Kanada
2380;2008-05-24;K2A;1;304,4475;Kanada
604;2008-05-24;M4V;1;525,7875;Kanada
1053;2008-05-24;T6G;1;272,9475;Kanada
2055;2008-05-24;T5H;1;582,6975;Kanada
804;2008-05-24;V7P;1;167,9475;Kanada
2053;2008-05-24;K1N;1;338,5725;Kanada
1170;2008-05-24;L5N;1;467,1975;Kanada
1473;2008-05-24;M5G;1;343,77;Kanada
2084;2008-05-24;M6H;1;650,9475;Kanada
551;2008-05-24;M4Y;1;955,7625;Kanada
2016;2008-05-24;K1N;1;312,3225;Kanada
2045;2008-05-24;V5X;1;461,9475;Kanada
819;2008-05-24;V6S;1;1196,9475;Kanada
2354;2008-05-24;V6Z;1;314,9475;Kanada
595;2008-05-24;V7Y;1;760,2;Kanada
2381;2008-05-24;V6S;1;629,9475;Kanada
791;2008-05-24;V7M;1;68,1975;Kanada
2039;2008-05-24;T6W;1;388,4475;Kanada
2225;2008-05-24;V7W;2;120,645;Kanada
604;2008-05-24;T6H;1;525,7875;Kanada
792;2008-05-24;V7M;1;68,1975;Kanada
2224;2008-05-24;V7W;2;120,645;Kanada
1182;2008-05-24;T5J;1;157,4475;Kanada
1474;2008-05-24;M5G;1;343,77;Kanada
641;2008-05-24;M5E;1;850,7625;Kanada
675;2008-05-25;R3V;1;655,2;Kanada
1942;2008-05-25;K2P;1;120,6975;Kanada
1907;2008-05-25;K1K;1;1015,8225;Kanada
2058;2008-05-25;M4Y;1;270,3225;Kanada
495;2008-05-25;M4Y;5;3220,875;Kanada
1899;2008-05-25;M4V;1;934,4475;Kanada
1943;2008-05-25;K2P;1;120,6975;Kanada
650;2008-05-25;R3E;1;515,2875;Kanada
927;2008-05-25;T6K;1;472,4475;Kanada
2218;2008-05-25;V6A;1;144,3225;Kanada
242;2008-05-25;T6E;1;472,2375;Kanada
605;2008-05-25;T5J;1;423,675;Kanada
2219;2008-05-25;V6A;1;144,3225;Kanada
604;2008-05-25;V6R;1;525,7875;Kanada
2353;2008-05-25;T6M;1;446,1975;Kanada
927;2008-05-25;T6T;1;472,4475;Kanada
2055;2008-05-25;T6R;1;582,6975;Kanada
992;2008-05-25;T6M;1;299,1975;Kanada
2054;2008-05-25;T6S;1;577,4475;Kanada
2284;2008-05-25;V7W;1;325,4475;Kanada
1171;2008-05-25;T6S;1;330,6975;Kanada
2055;2008-05-25;M4E;1;582,6975;Kanada
1231;2008-05-26;M6H;1;761,1975;Kanada
2180;2008-05-26;M5L;1;414,6975;Kanada
2224;2008-05-26;M5X;1;60,3225;Kanada
2380;2008-05-26;L5V;1;309,6975;Kanada
977;2008-05-26;V6H;1;488,1975;Kanada
1829;2008-05-26;V6M;1;325,4475;Kanada
2376;2008-05-26;T5K;1;671,9475;Kanada
907;2008-05-26;T6E;1;593,1975;Kanada
976;2008-05-26;T2X;1;335,9475;Kanada
762;2008-05-26;R3G;2;377,895;Kanada
854;2008-05-26;R3N;1;734,9475;Kanada
2192;2008-05-26;M6G;1;217,8225;Kanada
635;2008-05-26;L5H;1;916,3875;Kanada
2045;2008-05-26;M6H;1;461,9475;Kanada
2225;2008-05-26;M5X;1;60,3225;Kanada
604;2008-05-26;R3G;1;525,7875;Kanada
977;2008-05-26;L5P;1;509,1975;Kanada
981;2008-05-26;K1R;1;162,6975;Kanada
993;2008-05-26;R3G;1;346,4475;Kanada
761;2008-05-26;R3G;2;377,895;Kanada
1053;2008-05-26;L5P;1;272,9475;Kanada
1136;2008-05-26;H1B;1;761,1975;Kanada
422;2008-05-26;R3B;1;918,4875;Kanada
2064;2008-05-26;M4V;1;524,9475;Kanada
976;2008-05-26;R3W;1;335,9475;Kanada
976;2008-05-26;L5N;1;346,4475;Kanada
2355;2008-05-26;V6G;1;593,1975;Kanada
993;2008-05-26;V6S;1;346,4475;Kanada
1131;2008-05-26;T6E;1;446,1975;Kanada
976;2008-05-26;T2P;1;346,4475;Kanada
2224;2008-05-26;V5Z;2;120,645;Kanada
2345;2008-05-26;V6J;1;430,4475;Kanada
826;2008-05-26;T6J;1;997,4475;Kanada
964;2008-05-26;T2X;1;335,9475;Kanada
1000;2008-05-26;V5W;1;102,3225;Kanada
2056;2008-05-26;T2X;1;335,9475;Kanada
2387;2008-05-26;T5K;1;514,4475;Kanada
826;2008-05-26;T2J;1;1128,6975;Kanada
976;2008-05-26;V5V;1;346,4475;Kanada
2385;2008-05-26;R2G;1;775,95;Kanada
977;2008-05-26;V6G;1;509,1975;Kanada
2225;2008-05-26;V5Z;2;120,645;Kanada
1000;2008-05-26;V5T;1;97,0725;Kanada
1187;2008-05-26;V5V;1;456,6975;Kanada
2359;2008-05-26;V5X;1;451,4475;Kanada
910;2008-05-27;T5K;1;446,1975;Kanada
551;2008-05-27;T2L;1;955,7625;Kanada
475;2008-05-27;T2J;1;1085,9625;Kanada
551;2008-05-27;V5X;1;955,7625;Kanada
445;2008-05-27;M7Y;1;938,7;Kanada
475;2008-05-27;R3M;1;1085,9625;Kanada
993;2008-05-27;V6Z;1;362,1975;Kanada
976;2008-05-27;T6T;1;346,4475;Kanada
551;2008-05-27;M6G;1;955,7625;Kanada
1830;2008-05-27;M6G;1;304,4475;Kanada
2169;2008-05-27;M6G;1;524,9475;Kanada
635;2008-05-27;M5E;1;916,3875;Kanada
826;2008-05-27;M4X;1;1013,1975;Kanada
409;2008-05-27;R3V;1;966,525;Kanada
793;2008-05-29;R2G;1;83,9475;Kanada
2359;2008-05-29;V6G;1;461,9475;Kanada
2388;2008-05-29;T6V;1;314,9475;Kanada
993;2008-05-29;V7Y;1;362,1975;Kanada
1892;2008-05-29;T2C;1;787,4475;Kanada
2213;2008-05-29;T6J;1;89,1975;Kanada
2225;2008-05-29;T6J;1;60,3225;Kanada
794;2008-05-29;R2G;1;83,9475;Kanada
2212;2008-05-29;T6J;1;89,1975;Kanada
2224;2008-05-29;T6J;1;60,3225;Kanada
2332;2008-05-29;M4Y;1;498,6975;Kanada
2254;2008-05-29;M4Y;1;57,6975;Kanada
2387;2008-05-29;M6G;2;1028,895;Kanada
2255;2008-05-29;M4Y;1;57,6975;Kanada
2286;2008-05-29;M4V;1;708,6975;Kanada
1170;2008-05-30;K1H;1;467,1975;Kanada
1175;2008-05-30;M5P;1;603,6975;Kanada
2045;2008-05-30;H1B;1;461,9475;Kanada
2055;2008-05-30;L5N;2;1165,395;Kanada
2084;2008-05-30;L5N;1;650,9475;Kanada
2237;2008-05-30;R3G;1;178,4475;Kanada
580;2008-05-30;K1H;1;825,825;Kanada
1995;2008-05-30;M5L;1;417,3225;Kanada
1995;2008-05-30;H1B;1;417,3225;Kanada
409;2008-05-30;V6J;1;966,525;Kanada
1995;2008-05-30;V6G;1;417,3225;Kanada
2184;2008-05-30;V6T;1;839,475;Kanada
475;2008-05-30;V6Z;1;1085,9625;Kanada
605;2008-05-30;T6V;1;423,675;Kanada
675;2008-05-30;T6R;1;655,2;Kanada
1178;2008-05-30;T2C;1;587,9475;Kanada
2055;2008-05-30;V5N;1;593,1975;Kanada
675;2008-05-30;V5Z;1;655,2;Kanada
435;2008-05-30;T6V;1;1679,7375;Kanada
1086;2008-05-30;T2A;1;89,1975;Kanada
1975;2008-05-30;T2C;1;57,6975;Kanada
2045;2008-05-30;T6E;1;461,9475;Kanada
644;2008-05-30;T2J;1;903,2625;Kanada
650;2008-05-30;T3R;1;515,2875;Kanada
985;2008-05-30;R2C;1;755,9475;Kanada
1170;2008-05-30;T3G;1;467,1975;Kanada
2055;2008-05-30;T6G;1;582,6975;Kanada
2058;2008-05-30;V5Z;1;270,3225;Kanada
2073;2008-05-30;T5C;1;356,9475;Kanada
635;2008-05-30;V6T;1;916,3875;Kanada
1171;2008-05-30;T2X;1;330,6975;Kanada
2073;2008-05-30;V6E;1;362,1975;Kanada
2387;2008-05-30;T5K;1;514,4475;Kanada
445;2008-05-30;V5W;1;948,57;Kanada
1085;2008-05-30;T2A;1;89,1975;Kanada
1974;2008-05-30;T2C;1;57,6975;Kanada
2090;2008-05-30;T2C;1;356,9475;Kanada
2093;2008-05-30;T2C;1;446,1975;Kanada
2091;2008-05-30;H1B;1;167,9475;Kanada
826;2008-05-30;K1R;1;971,1975;Kanada
1175;2008-05-30;M6H;1;603,6975;Kanada
2073;2008-05-30;H1B;1;362,1975;Kanada
761;2008-05-30;K2P;1;188,9475;Kanada
1191;2008-05-30;K1H;1;265,0725;Kanada
2064;2008-05-30;M6H;1;524,9475;Kanada
2236;2008-05-30;R3G;1;178,4475;Kanada
2387;2008-05-30;R3G;1;514,4475;Kanada
2394;2008-05-30;H1B;1;131,1975;Kanada
2090;2008-05-30;M5L;1;351,6975;Kanada
2016;2008-05-30;L5N;1;309,6975;Kanada
2016;2008-05-30;M7Y;1;312,3225;Kanada
2086;2008-05-30;M6G;1;230,9475;Kanada
2391;2008-05-30;L5P;1;734,9475;Kanada
762;2008-05-30;K2P;1;188,9475;Kanada
2045;2008-05-30;R3B;1;461,9475;Kanada
2084;2008-05-30;M6S;1;650,9475;Kanada
2376;2008-05-30;R3B;1;708,6975;Kanada
729;2008-05-31;R3G;1;314,9475;Kanada
793;2008-05-31;H1G;1;83,9475;Kanada
826;2008-05-31;L5N;1;1128,6975;Kanada
965;2008-05-31;M4E;1;488,1975;Kanada
1005;2008-05-31;L5G;1;123,3225;Kanada
1171;2008-05-31;K1N;1;330,6975;Kanada
1892;2008-05-31;M6G;1;787,4475;Kanada
2354;2008-05-31;M4K;1;314,9475;Kanada
2380;2008-05-31;M7Y;1;304,4475;Kanada
2381;2008-05-31;R3V;1;629,9475;Kanada
133;2008-05-31;M6G;1;813,225;Kanada
605;2008-05-31;K1R;1;423,675;Kanada
759;2008-05-31;L5N;1;157,4475;Kanada
796;2008-05-31;M6S;1;278,1975;Kanada
907;2008-05-31;L5N;1;593,1975;Kanada
2045;2008-05-31;R3H;1;461,9475;Kanada
2064;2008-05-31;R3N;1;524,9475;Kanada
2064;2008-05-31;M4E;1;524,9475;Kanada
2213;2008-05-31;R3V;1;89,1975;Kanada
684;2008-05-31;M6G;1;876,4875;Kanada
793;2008-05-31;R3T;1;86,5725;Kanada
2284;2008-05-31;M4E;1;325,4475;Kanada
730;2008-05-31;R3G;1;314,9475;Kanada
753;2008-05-31;M6S;1;246,6975;Kanada
760;2008-05-31;L5N;1;157,4475;Kanada
794;2008-05-31;R3T;1;86,5725;Kanada
981;2008-05-31;M6P;1;162,6975;Kanada
1187;2008-05-31;L5N;2;913,395;Kanada
1517;2008-05-31;L5R;1;196,77;Kanada
2212;2008-05-31;R3V;1;89,1975;Kanada
2345;2008-05-31;M5B;1;435,6975;Kanada
356;2008-05-31;L5R;1;445,9875;Kanada
754;2008-05-31;M6S;1;246,6975;Kanada
1175;2008-05-31;R3B;1;603,6975;Kanada
1978;2008-05-31;M4V;1;267,6975;Kanada
2049;2008-05-31;L5N;1;451,4475;Kanada
689;2008-05-31;V6H;1;357,7875;Kanada
793;2008-05-31;T6E;1;83,9475;Kanada
803;2008-05-31;T1Y;1;162,6975;Kanada
977;2008-05-31;V5Z;1;493,4475;Kanada
1339;2008-05-31;T5S;1;241,395;Kanada
1905;2008-05-31;V6G;1;887,1975;Kanada
1963;2008-05-31;T6V;1;149,5725;Kanada
1994;2008-05-31;T6T;1;603,6975;Kanada
2064;2008-05-31;V5X;1;524,9475;Kanada
2180;2008-05-31;V6M;1;414,6975;Kanada
2254;2008-05-31;V6E;1;57,6975;Kanada
993;2008-05-31;T6E;1;362,1975;Kanada
2332;2008-05-31;V6M;1;488,1975;Kanada
580;2008-05-31;T5K;1;825,825;Kanada
759;2008-05-31;T6E;1;157,4475;Kanada
794;2008-05-31;T5C;1;78,6975;Kanada
794;2008-05-31;T6E;1;83,9475;Kanada
965;2008-05-31;T2C;1;503,9475;Kanada
1009;2008-05-31;V5V;1;104,9475;Kanada
1340;2008-05-31;T5S;1;241,395;Kanada
1939;2008-05-31;T6W;1;293,9475;Kanada
2054;2008-05-31;V5N;1;577,4475;Kanada
2255;2008-05-31;V6E;1;57,6975;Kanada
2376;2008-05-31;V6G;1;671,9475;Kanada
2391;2008-05-31;V6C;1;734,9475;Kanada
2412;2008-05-31;T6K;1;97,0725;Kanada
793;2008-05-31;T5C;1;78,6975;Kanada
804;2008-05-31;T1Y;1;162,6975;Kanada
826;2008-05-31;T6E;1;997,4475;Kanada
927;2008-05-31;V7Y;1;461,9475;Kanada
1518;2008-05-31;L5R;1;196,77;Kanada
2064;2008-05-31;L5R;1;524,9475;Kanada
2359;2008-05-31;R3V;1;461,9475;Kanada
1916;2008-05-31;M6J;1;293,9475;Kanada
1951;2008-05-31;M4V;1;335,9475;Kanada
2045;2008-05-31;M4E;1;461,9475;Kanada
2053;2008-05-31;K2P;1;338,5725;Kanada
2354;2008-05-31;R3V;1;325,4475;Kanada
2376;2008-05-31;M4E;1;708,6975;Kanada
187;2008-05-31;M6G;1;718,725;Kanada
660;2008-05-31;M5X;1;707,7;Kanada
689;2008-05-31;M4Y;1;357,7875;Kanada
976;2008-05-31;M6P;1;346,4475;Kanada
760;2008-05-31;M6S;1;157,4475;Kanada
795;2008-05-31;M6S;1;278,1975;Kanada
826;2008-05-31;M7Y;1;971,1975;Kanada
1114;2008-05-31;L5J;1;157,4475;Kanada
1950;2008-05-31;M4V;1;335,9475;Kanada
1979;2008-05-31;M4V;1;267,6975;Kanada
1982;2008-05-31;M4V;1;293,9475;Kanada
2054;2008-05-31;R3S;1;577,4475;Kanada
2225;2008-05-31;R3H;1;60,3225;Kanada
759;2008-05-31;M6S;1;157,4475;Kanada
794;2008-05-31;H1G;1;83,9475;Kanada
1187;2008-05-31;V6C;1;451,4475;Kanada
996;2008-05-31;T5J;1;708,6975;Kanada
1939;2008-05-31;T6M;1;293,9475;Kanada
2359;2008-05-31;V5W;1;451,4475;Kanada
2385;2008-05-31;V6Z;1;775,95;Kanada
89;2008-05-31;V6M;1;839,475;Kanada
760;2008-05-31;T6E;1;157,4475;Kanada
907;2008-05-31;T6W;1;593,1975;Kanada
1182;2008-05-31;L5K;1;157,4475;Kanada
2084;2008-05-31;R3X;1;650,9475;Kanada
2132;2008-05-31;M5L;1;367,4475;Kanada
2224;2008-05-31;R3H;1;60,3225;Kanada
1129;2008-05-31;T6E;1;446,1975;Kanada
1171;2008-05-31;V6C;1;330,6975;Kanada
1938;2008-05-31;T6W;1;293,9475;Kanada
2045;2008-05-31;V6N;1;461,9475;Kanada
2064;2008-05-31;V6J;1;524,9475;Kanada
2090;2008-05-31;T5K;1;351,6975;Kanada
993;2008-05-31;V6H;1;346,4475;Kanada
1009;2008-05-31;T5J;1;107,5725;Kanada
1009;2008-05-31;T6E;1;107,5725;Kanada
1962;2008-05-31;T6V;1;149,5725;Kanada
2067;2008-05-31;T2J;1;535,4475;Kanada
2280;2008-05-31;V7W;1;162,6975;Kanada
445;2008-05-31;T6T;1;938,7;Kanada
791;2008-05-31;R2K;1;68,1975;Kanada
819;2008-05-31;V7W;1;1196,9475;Kanada
907;2008-05-31;T2X;1;593,1975;Kanada
910;2008-05-31;T2X;1;446,1975;Kanada
927;2008-05-31;T6W;1;472,4475;Kanada
2045;2008-05-31;V6B;1;461,9475;Kanada
2054;2008-05-31;T2X;1;577,4475;Kanada
2064;2008-05-31;V6G;1;524,9475;Kanada
2332;2008-05-31;T6K;1;482,9475;Kanada
2354;2008-05-31;T6A;1;377,9475;Kanada
2359;2008-05-31;T2X;1;461,9475;Kanada
2385;2008-05-31;T1Y;1;786,45;Kanada
2404;2008-05-31;V5V;1;272,9475;Kanada
792;2008-05-31;R2K;1;68,1975;Kanada
927;2008-05-31;T6E;1;472,4475;Kanada
1175;2008-05-31;T6R;1;603,6975;Kanada
1889;2008-05-31;V6G;1;682,4475;Kanada
1938;2008-05-31;T6M;1;293,9475;Kanada
2091;2008-05-31;V6S;1;167,9475;Kanada
1889;2008-05-31;R2G;1;703,4475;Kanada
1916;2008-05-31;V5T;1;293,9475;Kanada
409;2008-06-01;V6G;2;1933,05;Kanada
1778;2008-06-01;T5G;1;682,4475;Kanada
2199;2008-06-01;T6R;1;196,8225;Kanada
551;2008-06-01;M4R;1;955,7625;Kanada
650;2008-06-01;M7Y;1;515,2875;Kanada
1178;2008-06-01;R3L;1;587,9475;Kanada
2064;2008-06-01;L5N;1;524,9475;Kanada
2093;2008-06-01;L5N;1;440,9475;Kanada
604;2008-06-02;R3B;1;525,7875;Kanada
1889;2008-06-02;M5B;1;703,4475;Kanada
657;2008-06-02;R3B;1;934,7625;Kanada
1129;2008-06-02;L5N;1;446,1975;Kanada
2121;2008-06-02;R3H;1;629,9475;Kanada
299;2008-06-02;M6G;1;734,7375;Kanada
1097;2008-06-02;T6E;1;309,6975;Kanada
1187;2008-06-02;T6E;1;456,6975;Kanada
1223;2008-06-02;T6G;1;383,1975;Kanada
396;2008-06-02;T1Y;1;945,2625;Kanada
1170;2008-06-02;T6E;1;467,1975;Kanada
1171;2008-06-02;T6E;1;330,6975;Kanada
1191;2008-06-02;V6Z;1;265,0725;Kanada
1098;2008-06-02;T6E;1;309,6975;Kanada
1153;2008-06-02;T6E;1;372,6975;Kanada
1778;2008-06-03;V5M;1;682,4475;Kanada
475;2008-06-03;T6R;1;1085,9625;Kanada
670;2008-06-03;T5K;1;942,6375;Kanada
409;2008-06-03;T2X;1;966,525;Kanada
475;2008-06-03;V6A;1;1085,9625;Kanada
804;2008-06-03;R3H;1;167,9475;Kanada
650;2008-06-03;R3E;1;515,2875;Kanada
551;2008-06-04;L5T;1;955,7625;Kanada
396;2008-06-04;L5T;1;945,2625;Kanada
2353;2008-06-05;K1R;1;446,1975;Kanada
1175;2008-06-05;R3Y;1;603,6975;Kanada
1939;2008-06-05;R3E;1;293,9475;Kanada
2064;2008-06-05;K1A;1;524,9475;Kanada
1909;2008-06-05;M6J;1;207,3225;Kanada
1938;2008-06-05;R3E;1;293,9475;Kanada
2091;2008-06-05;T5C;1;167,9475;Kanada
2385;2008-06-05;T6V;1;775,95;Kanada
581;2008-06-05;T6E;1;1390,9875;Kanada
791;2008-06-05;T6G;1;68,1975;Kanada
2239;2008-06-05;V6Z;1;125,9475;Kanada
1226;2008-06-05;T6E;1;551,1975;Kanada
2098;2008-06-05;R2G;1;299,1975;Kanada
2394;2008-06-05;R2L;1;131,1975;Kanada
604;2008-06-05;T3B;1;525,7875;Kanada
2224;2008-06-05;V6Z;1;60,3225;Kanada
657;2008-06-05;R2G;1;934,7625;Kanada
1094;2008-06-05;V6M;1;62,9475;Kanada
2224;2008-06-05;T2L;1;60,3225;Kanada
2238;2008-06-05;V6Z;1;125,9475;Kanada
981;2008-06-05;R2L;1;162,6975;Kanada
1093;2008-06-05;V6M;1;62,9475;Kanada
2225;2008-06-05;T2L;1;60,3225;Kanada
792;2008-06-05;T6G;1;68,1975;Kanada
2225;2008-06-05;V6Z;1;60,3225;Kanada
2275;2008-06-05;V6Z;1;362,1975;Kanada
2359;2008-06-05;T5B;2;913,395;Kanada
475;2008-06-05;T6E;1;1085,9625;Kanada
782;2008-06-06;T5H;1;108,6225;Kanada
781;2008-06-06;T5H;1;108,6225;Kanada
2091;2008-06-06;T5C;1;167,9475;Kanada
660;2008-06-06;V6M;1;707,7;Kanada
759;2008-06-06;T5H;1;162,6975;Kanada
760;2008-06-06;T5H;1;162,6975;Kanada
2084;2008-06-06;T2J;1;650,9475;Kanada
808;2008-06-06;R3B;1;330,6975;Kanada
761;2008-06-06;R3H;1;188,9475;Kanada
551;2008-06-06;R3E;1;955,7625;Kanada
551;2008-06-06;M4V;1;955,7625;Kanada
762;2008-06-06;R3H;1;188,9475;Kanada
992;2008-06-06;M7Y;1;299,1975;Kanada
2091;2008-06-06;L5P;1;167,9475;Kanada
684;2008-06-06;R3B;1;876,4875;Kanada
2055;2008-06-06;L5P;1;582,6975;Kanada
2064;2008-06-06;R3T;1;524,9475;Kanada
604;2008-06-07;M7Y;1;525,7875;Kanada
1223;2008-06-07;R3B;1;383,1975;Kanada
1226;2008-06-07;K2P;1;566,9475;Kanada
927;2008-06-07;R3C;1;472,4475;Kanada
635;2008-06-07;M5P;1;916,3875;Kanada
910;2008-06-07;K1H;1;446,1975;Kanada
8;2008-06-07;M5X;1;471,975;Kanada
557;2008-06-07;V6H;1;840,2625;Kanada
435;2008-06-07;V5V;1;1679,7375;Kanada
2237;2008-06-07;R2C;1;178,4475;Kanada
2254;2008-06-07;T2B;1;57,6975;Kanada
475;2008-06-07;T6V;1;1085,9625;Kanada
595;2008-06-07;T3G;1;760,2;Kanada
927;2008-06-07;R2G;1;472,4475;Kanada
2045;2008-06-07;R2G;1;461,9475;Kanada
1129;2008-06-07;V6C;1;446,1975;Kanada
551;2008-06-07;T6G;1;955,7625;Kanada
2236;2008-06-07;R2C;1;178,4475;Kanada
551;2008-06-07;V6C;1;955,7625;Kanada
2255;2008-06-07;T2B;1;57,6975;Kanada
